	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
MAN2B11	3.350283336111e-50	0.509168101056133	0.631	0.303	7.13442836424838e-46	Langerhans cells	MAN2B1
CSK	3.58592179494019e-50	0.375232241725035	0.354	0.115	7.63622046232513e-46	Langerhans cells	CSK
TGFBI1	3.82585961855325e-50	0.882396544148621	0.687	0.385	8.14716805770914e-46	Langerhans cells	TGFBI
LTB1	5.880655742973e-50	0.713794837775222	0.464	0.174	1.2522856404661e-45	Langerhans cells	LTB
UQCR111	7.42993757042845e-50	0.580368355115475	0.786	0.495	1.58220520562274e-45	Langerhans cells	UQCR11
CD33	7.69687486803669e-50	0.292084610776796	0.257	0.066	1.63904950314841e-45	Langerhans cells	CD33
SPCS3	9.72138344069134e-50	0.523845010279067	0.646	0.327	2.07016860369522e-45	Langerhans cells	SPCS3
HCST2	1.03107709428527e-49	0.65772150225746	0.706	0.38	2.19567867228048e-45	Langerhans cells	HCST
RNASE61	1.12920910833488e-49	0.491992947759791	0.517	0.212	2.40465079619913e-45	Langerhans cells	RNASE6
CMTM3	1.42109321409851e-49	0.32844095569099	0.308	0.09	3.02621799942278e-45	Langerhans cells	CMTM3
TWF2	1.53564906134388e-49	0.370432270746846	0.41	0.145	3.27016467613179e-45	Langerhans cells	TWF2
TXNDC12	2.56362292073161e-49	0.354994770144849	0.391	0.135	5.45923500969795e-45	Langerhans cells	TXNDC12
SSBP11	2.68369146834503e-49	0.495976894213701	0.643	0.31	5.71492098184073e-45	Langerhans cells	SSBP1
COPE1	3.00322671348585e-49	0.536907838044404	0.752	0.443	6.39537128636811e-45	Langerhans cells	COPE
ARHGAP31	3.96861448115211e-49	0.385629154650889	0.41	0.146	8.45116453761341e-45	Langerhans cells	ARHGAP31
LAPTM51	4.69966280190181e-49	0.727382320129402	0.905	0.674	1.00079319366499e-44	Langerhans cells	LAPTM5
ERCC1	6.87530406470403e-49	0.337511466833366	0.347	0.111	1.46409600057872e-44	Langerhans cells	ERCC1
RAB321	3.92293028951307e-48	0.585445009418518	0.59	0.291	8.35388005151807e-44	Langerhans cells	RAB32
COMMD8	3.97985432650948e-48	0.270418215467961	0.269	0.073	8.47509978830193e-44	Langerhans cells	COMMD8
FHL3	5.98190306188097e-48	0.286315883184195	0.262	0.07	1.27384625702755e-43	Langerhans cells	FHL3
ARPC52	7.0338188052635e-48	0.586561011261314	0.913	0.761	1.49785171458086e-43	Langerhans cells	ARPC5
PPP1CA1	7.23963550566334e-48	0.506793388516986	0.638	0.316	1.54168038093101e-43	Langerhans cells	PPP1CA
IL2RG2	8.6060349074838e-48	0.449615771647216	0.507	0.209	1.83265513354868e-43	Langerhans cells	IL2RG
IKZF11	8.99543361377837e-48	0.337137215575797	0.403	0.141	1.9155775880541e-43	Langerhans cells	IKZF1
C1orf1621	2.8087917242751e-47	0.589573479314061	0.512	0.223	5.98132197684382e-43	Langerhans cells	C1orf162
LARP71	2.99505854343333e-47	0.361506595654089	0.357	0.12	6.37797716824128e-43	Langerhans cells	LARP7
C7orf50	3.36311651160144e-47	0.306851463075866	0.299	0.088	7.16175661145527e-43	Langerhans cells	C7orf50
MRPL521	3.96435986803128e-47	0.468437559624203	0.566	0.256	8.44210433897262e-43	Langerhans cells	MRPL52
CNPY3	4.00344272830657e-47	0.348253653895451	0.362	0.121	8.52533128992884e-43	Langerhans cells	CNPY3
AP2S11	5.82401020983294e-47	0.626355560306109	0.799	0.565	1.24022297418392e-42	Langerhans cells	AP2S1
C1QB1	6.11777787584054e-47	1.14239471676462	0.58	0.285	1.30278079866024e-42	Langerhans cells	C1QB
AC090559.1	8.32148520617617e-47	0.286975036021973	0.294	0.085	1.77206027465521e-42	Langerhans cells	AC090559.1
PSMB11	1.11826434499895e-46	0.61835941258342	0.757	0.482	2.38134392267527e-42	Langerhans cells	PSMB1
UQCR101	1.42951695017809e-46	0.602533245233628	0.748	0.45	3.04415634540424e-42	Langerhans cells	UQCR10
NDUFAF3	1.5475833576197e-46	0.343525242117638	0.379	0.132	3.29557876005114e-42	Langerhans cells	NDUFAF3
ADPGK	2.17291217217613e-46	0.296541930716287	0.32	0.099	4.62721647064907e-42	Langerhans cells	ADPGK
PDXK1	2.34544455518413e-46	0.504215183054867	0.6	0.294	4.99462418026461e-42	Langerhans cells	PDXK
CAPZB1	2.62244015106869e-46	0.570773508166441	0.823	0.585	5.58448630170077e-42	Langerhans cells	CAPZB
CYBB1	2.66810656803504e-46	0.596609431998861	0.563	0.253	5.68173293663063e-42	Langerhans cells	CYBB
CLEC10A1	3.00677141874285e-46	0.827936223649964	0.612	0.328	6.4029197362129e-42	Langerhans cells	CLEC10A
PLAU1	5.38833029979150e-46	0.391776843444454	0.335	0.106	1.1474449373406e-41	Langerhans cells	PLAU
OS9	9.04932479055368e-46	0.40710215981505	0.522	0.227	1.92705371414841e-41	Langerhans cells	OS9
TBCB	1.22661462148123e-45	0.393269857359293	0.442	0.174	2.61207583644428e-41	Langerhans cells	TBCB
DPYSL22	1.4348210343067e-45	0.534912701219053	0.716	0.401	3.05545139255612e-41	Langerhans cells	DPYSL2
NMI	1.52306163671889e-45	0.325734192771476	0.345	0.114	3.24335975539288e-41	Langerhans cells	NMI
SERPINA11	7.98336660390679e-45	0.49351124824019	0.471	0.194	1.70005791830195e-40	Langerhans cells	SERPINA1
RBX11	8.88169609193393e-45	0.569497067174839	0.752	0.463	1.89135718277733e-40	Langerhans cells	RBX1
MIF4GD	2.00618881009106e-44	0.264895502551055	0.269	0.077	4.27217907108892e-40	Langerhans cells	MIF4GD
HAVCR21	2.67265877048994e-44	0.407829430896359	0.454	0.182	5.69142685175832e-40	Langerhans cells	HAVCR2
UCP21	3.8161381492609e-44	0.485985790780255	0.561	0.258	8.12646618885109e-40	Langerhans cells	UCP2
ALDH22	5.34072016808242e-44	0.630820646373793	0.769	0.515	1.13730635979315e-39	Langerhans cells	ALDH2
VPS291	7.66347533557424e-44	0.526271045405092	0.68	0.385	1.63193707271053e-39	Langerhans cells	VPS29
ARHGAP181	1.05977602404168e-43	0.481716251815919	0.524	0.231	2.25679304319675e-39	Langerhans cells	ARHGAP18
DDOST	1.2665227584039e-43	0.407627125388522	0.468	0.198	2.69706021402111e-39	Langerhans cells	DDOST
EFHD2	1.91391643507347e-43	0.59378989999852	0.76	0.487	4.07568504848896e-39	Langerhans cells	EFHD2
C4orf3	1.95375469440602e-43	0.513601845720643	0.665	0.374	4.16052062173763e-39	Langerhans cells	C4orf3
NDUFA121	2.21469833274767e-43	0.496259662290301	0.646	0.338	4.71620009958616e-39	Langerhans cells	NDUFA12
UBE2L61	2.81509872340442e-43	0.350865742864104	0.354	0.125	5.99475273148971e-39	Langerhans cells	UBE2L6
CDC1231	3.66722778070803e-43	0.297376722054607	0.318	0.103	7.80936155901776e-39	Langerhans cells	CDC123
INPP5D	4.93957163167905e-43	0.27206953543879	0.25	0.069	1.05188177896605e-38	Langerhans cells	INPP5D
GLIPR2	4.98105133856089e-43	0.42174690589715	0.432	0.173	1.06071488254654e-38	Langerhans cells	GLIPR2
DUSP231	5.2890646000352e-43	0.340049905586656	0.354	0.125	1.12630630657749e-38	Langerhans cells	DUSP23
SLAMF8	5.70423182538693e-43	0.371359866019837	0.35	0.121	1.21471616721615e-38	Langerhans cells	SLAMF8
POMP1	6.03534696165129e-43	0.620891973141894	0.82	0.614	1.28522713548364e-38	Langerhans cells	POMP
C18orf32	6.84659079863164e-43	0.413580236970638	0.505	0.226	1.45798151056861e-38	Langerhans cells	C18orf32
CISD31	7.01145163494476e-43	0.289040063780263	0.286	0.088	1.49308862566149e-38	Langerhans cells	CISD3
CTNNBIP11	8.60129649105695e-43	0.469667536522377	0.449	0.19	1.83164608777058e-38	Langerhans cells	CTNNBIP1
REEP51	8.74554626681778e-43	0.490364168659397	0.612	0.326	1.86236407751885e-38	Langerhans cells	REEP5
SYK	8.93525405646411e-43	0.280380077926562	0.308	0.097	1.90276235132403e-38	Langerhans cells	SYK
CRELD2	9.76352916522448e-43	0.320236200237639	0.308	0.099	2.07914353573455e-38	Langerhans cells	CRELD2
GDI21	1.03063949061417e-42	0.640716356031944	0.772	0.559	2.19474679526287e-38	Langerhans cells	GDI2
SRA1	2.16644022105872e-42	0.32386506175126	0.393	0.146	4.61343445074455e-38	Langerhans cells	SRA1
TYMP1	2.88047082377745e-42	0.823585293403544	0.842	0.74	6.13396261923409e-38	Langerhans cells	TYMP
AXL1	3.0061296869881e-42	0.397722549287437	0.347	0.122	6.40155316844116e-38	Langerhans cells	AXL
PLGRKT	3.07198031725914e-42	0.30162184808064	0.316	0.103	6.54178208560334e-38	Langerhans cells	PLGRKT
IER22	3.23676154648966e-42	0.623576510522809	0.765	0.459	6.89268371324974e-38	Langerhans cells	IER2
HLA-DOA1	3.53906527027672e-42	0.431765761247589	0.505	0.222	7.53643949305427e-38	Langerhans cells	HLA-DOA
SLC16A3	4.08914017280702e-42	0.352356393118219	0.408	0.155	8.70782399799255e-38	Langerhans cells	SLC16A3
ATP5MF1	7.23764212282412e-42	0.539408780526051	0.784	0.51	1.5412558900554e-37	Langerhans cells	ATP5MF
TUBA1B1	2.60481796733258e-41	0.82377722721937	0.973	0.916	5.54695986143474e-37	Langerhans cells	TUBA1B
SELPLG	3.13804218359149e-41	0.283769297182308	0.255	0.073	6.68246082995808e-37	Langerhans cells	SELPLG
COA41	5.82570439984592e-41	0.312128832916012	0.33	0.113	1.24058375194719e-36	Langerhans cells	COA4
H2AFY	6.90681500854911e-41	0.575030814158951	0.813	0.596	1.47080625607053e-36	Langerhans cells	H2AFY
PEA151	6.91790929809242e-41	0.561464282978879	0.755	0.476	1.47316878502878e-36	Langerhans cells	PEA15
CAMK1D	7.15845642641552e-41	0.298514403226176	0.296	0.095	1.52439329600518e-36	Langerhans cells	CAMK1D
TMEM230	1.02446900029783e-40	0.361766568177884	0.447	0.186	2.18160673613422e-36	Langerhans cells	TMEM230
UBE2V2	1.31665992854823e-40	0.287811318152027	0.301	0.098	2.80382731784345e-36	Langerhans cells	UBE2V2
BAX	1.41725883164062e-40	0.374567538025431	0.476	0.207	3.0180526819787e-36	Langerhans cells	BAX
LDHA1	1.49022313536831e-40	0.644645861149079	0.937	0.79	3.17343016676681e-36	Langerhans cells	LDHA
C17orf491	2.58443269595441e-40	0.522545099635908	0.592	0.325	5.50354942603491e-36	Langerhans cells	C17orf49
FLOT2	3.98163449150566e-40	0.258172856066048	0.257	0.076	8.4788906496613e-36	Langerhans cells	FLOT2
CHD9	4.61974060725846e-40	0.318611468642449	0.306	0.102	9.8377376231569e-36	Langerhans cells	CHD9
ACTR3	4.76685528261227e-40	0.577389057485336	0.852	0.675	1.01510183243228e-35	Langerhans cells	ACTR3
SLC4A7	4.8462365796161e-40	0.345725256124276	0.359	0.131	1.03200607962925e-35	Langerhans cells	SLC4A7
PRMT21	1.28504415162478e-39	0.415252314399903	0.541	0.256	2.73650152088497e-35	Langerhans cells	PRMT2
PAK1	1.35108071830904e-39	0.490809111730996	0.532	0.262	2.87712638963909e-35	Langerhans cells	PAK1
RHOC	1.62516977596977e-39	0.43580092879555	0.546	0.265	3.46079903792763e-35	Langerhans cells	RHOC
ARHGDIA	1.73607967258998e-39	0.458881686833007	0.607	0.317	3.69698166278036e-35	Langerhans cells	ARHGDIA
COPZ1	1.89261349681671e-39	0.310040902224538	0.357	0.131	4.03032044147118e-35	Langerhans cells	COPZ1
PSMA51	6.07174983498576e-39	0.437721253753835	0.527	0.255	1.29297912736022e-34	Langerhans cells	PSMA5
SMDT1	7.2415235489062e-39	0.47716977741352	0.561	0.29	1.54208243973958e-34	Langerhans cells	SMDT1
IAH1	1.19786212026846e-38	0.302866336563064	0.345	0.126	2.55084738511169e-34	Langerhans cells	IAH1
ANKRD44	1.28936100783564e-38	0.278825645250501	0.291	0.095	2.74569426618599e-34	Langerhans cells	ANKRD44
YIF1A1	1.4739131894024e-38	0.305690896603689	0.313	0.109	3.13869813683241e-34	Langerhans cells	YIF1A
TMSB4X3	1.88997324248034e-38	0.507337329444903	1	0.993	4.02469801986189e-34	Langerhans cells	TMSB4X
MRPL201	2.06615629529122e-38	0.40761289545159	0.553	0.264	4.39987983082266e-34	Langerhans cells	MRPL20
SNRPC1	2.81358350320595e-38	0.314169784595242	0.449	0.188	5.99152607007708e-34	Langerhans cells	SNRPC
SMIM19	3.05439853149032e-38	0.27664369987914	0.299	0.1	6.50434167280863e-34	Langerhans cells	SMIM19
ANAPC111	3.44471089783341e-38	0.443698612286347	0.585	0.297	7.33551185693625e-34	Langerhans cells	ANAPC11
CCND3	3.98273498970359e-38	0.289065669675672	0.267	0.084	8.4812341605738e-34	Langerhans cells	CCND3
MLEC	4.01751017320281e-38	0.401575141444122	0.451	0.202	8.55528791383539e-34	Langerhans cells	MLEC
MTDH	4.29731544111913e-38	0.557904443011284	0.791	0.567	9.15113323186319e-34	Langerhans cells	MTDH
ENO11	5.30552226333273e-38	0.500094580168738	0.913	0.769	1.12981096597671e-33	Langerhans cells	ENO1
PAK2	6.26809106391986e-38	0.499672322393214	0.677	0.415	1.33478999206173e-33	Langerhans cells	PAK2
PARK72	7.19247913083892e-38	0.535481657641705	0.774	0.553	1.53163843091215e-33	Langerhans cells	PARK7
GABARAP	9.47110781691391e-38	0.468311582471841	0.968	0.898	2.01687240961182e-33	Langerhans cells	GABARAP
SMAD71	1.07566589412823e-37	0.278427405001568	0.318	0.11	2.29063052154606e-33	Langerhans cells	SMAD7
LPCAT2	1.30744517035228e-37	0.320481221390535	0.335	0.122	2.78420449026517e-33	Langerhans cells	LPCAT2
FIS11	1.32596423971907e-37	0.420517709827258	0.556	0.28	2.82364084848176e-33	Langerhans cells	FIS1
RSRC1	1.40507853567078e-37	0.280271680064003	0.311	0.107	2.99211474171092e-33	Langerhans cells	RSRC1
CD41	1.600019424253e-37	0.391242955468917	0.6	0.298	3.40724136394676e-33	Langerhans cells	CD4
HLA-C2	1.72009636871854e-37	0.490622601954688	0.99	0.97	3.66294521718613e-33	Langerhans cells	HLA-C
TMEM179B	1.76965867204664e-37	0.293890730868438	0.333	0.121	3.76848814212333e-33	Langerhans cells	TMEM179B
CPVL1	2.23890364437651e-37	0.503789981724626	0.881	0.583	4.76774531069978e-33	Langerhans cells	CPVL
BTK	2.5382389970555e-37	0.260071130523617	0.25	0.076	5.40517994422968e-33	Langerhans cells	BTK
LAP3	2.61725336190478e-37	0.531497565128675	0.568	0.303	5.57344103417622e-33	Langerhans cells	LAP3
PSMD13	3.08250801098029e-37	0.330967043725093	0.383	0.154	6.56420080938254e-33	Langerhans cells	PSMD13
COMMD11	3.59958286512417e-37	0.287884810678514	0.364	0.139	7.66531171128192e-33	Langerhans cells	COMMD1
PSMA11	4.29294180295098e-37	0.454589212039629	0.619	0.351	9.14181956938411e-33	Langerhans cells	PSMA1
WAS	4.31698083447763e-37	0.306746393163363	0.4	0.16	9.19301068702011e-33	Langerhans cells	WAS
SP1001	5.30002985478574e-37	0.371385054613276	0.447	0.197	1.12864135757662e-32	Langerhans cells	SP100
HLA-DQA22	8.82705842329666e-37	0.953433186581268	0.731	0.482	1.87972209124102e-32	Langerhans cells	HLA-DQA2
MVP	9.98657119377871e-37	0.299684689607565	0.335	0.122	2.12664033571518e-32	Langerhans cells	MVP
PSMA41	1.24577528432121e-36	0.448529339198482	0.602	0.324	2.65287846796201e-32	Langerhans cells	PSMA4
ARL6IP41	1.66409995270405e-36	0.524108627235831	0.735	0.507	3.54370084928328e-32	Langerhans cells	ARL6IP4
PTMS2	2.18273207832037e-36	0.607757494312188	0.748	0.513	4.64812796078324e-32	Langerhans cells	PTMS
PPIP5K2	2.32529407184384e-36	0.263229731289707	0.274	0.09	4.95171372599146e-32	Langerhans cells	PPIP5K2
VSIR	2.33208376505629e-36	0.442827048015505	0.364	0.147	4.96617237768736e-32	Langerhans cells	VSIR
IL13RA12	3.10759775963321e-36	0.388039791798036	0.541	0.259	6.61762942913891e-32	Langerhans cells	IL13RA1
MYO1F	6.68891937929004e-36	0.268290027718956	0.284	0.095	1.42440538181982e-31	Langerhans cells	MYO1F
CTSC1	6.94690570034062e-36	0.406963861546296	0.723	0.406	1.47934356888754e-31	Langerhans cells	CTSC
SEC61G1	7.74816215536887e-36	0.525447758059668	0.765	0.523	1.6499711309858e-31	Langerhans cells	SEC61G
POLR2G1	7.91435498123815e-36	0.29981339897473	0.388	0.157	1.68536189325467e-31	Langerhans cells	POLR2G
RBM32	9.29433608708348e-36	0.490597759719974	0.927	0.814	1.97922886974443e-31	Langerhans cells	RBM3
ADAM28	9.89026275528385e-36	0.254352657665949	0.265	0.085	2.1061314537377e-31	Langerhans cells	ADAM28
GNG2	1.13862778646434e-35	0.265930414938586	0.265	0.085	2.42470787127581e-31	Langerhans cells	GNG2
ATP5F1E1	1.68686428311017e-35	0.375479600490896	1	0.994	3.59217749088311e-31	Langerhans cells	ATP5F1E
TMEM9B	3.00786094067505e-35	0.309017422955905	0.342	0.131	6.40523987316752e-31	Langerhans cells	TMEM9B
MCTS1	3.23529300334829e-35	0.296052416199778	0.354	0.138	6.88955645063019e-31	Langerhans cells	MCTS1
RUNX31	3.61991436083044e-35	0.620982620893232	0.663	0.402	7.70860763138843e-31	Langerhans cells	RUNX3
MDM4	4.47067122232865e-35	0.318616117320677	0.333	0.126	9.52029436794886e-31	Langerhans cells	MDM4
BRK1	4.61546406149757e-35	0.440630977674517	0.709	0.448	9.82863071895908e-31	Langerhans cells	BRK1
LSP12	4.7855865331631e-35	0.460326830482385	0.716	0.412	1.01909065223708e-30	Langerhans cells	LSP1
TCEAL42	5.05870985517958e-35	0.361878566033324	0.437	0.193	1.07725226366049e-30	Langerhans cells	TCEAL4
LPGAT1	5.81992562269532e-35	0.32254391235409	0.367	0.146	1.23935316135297e-30	Langerhans cells	LPGAT1
COMMD41	6.24032997387442e-35	0.304992446840255	0.333	0.125	1.32887826793656e-30	Langerhans cells	COMMD4
ENG	7.85175642599776e-35	0.317973785839964	0.354	0.136	1.67203153091622e-30	Langerhans cells	ENG
ADAM191	1.06822892409817e-34	0.326640337731699	0.26	0.085	2.27479349386705e-30	Langerhans cells	ADAM19
RAC11	1.45576289864498e-34	0.430623683051345	0.981	0.923	3.10004709266449e-30	Langerhans cells	RAC1
NEMF	1.78587220421446e-34	0.294097580999458	0.374	0.15	3.80301485887468e-30	Langerhans cells	NEMF
NDUFA3	1.83986371998659e-34	0.326238060913632	0.422	0.184	3.91798979171143e-30	Langerhans cells	NDUFA3
MCRIP1	1.8797885258284e-34	0.251362346897362	0.284	0.097	4.00300966575158e-30	Langerhans cells	MCRIP1
RAB311	2.28545052619685e-34	0.473135264800278	0.648	0.366	4.8668668955362e-30	Langerhans cells	RAB31
PKM1	4.42998652325045e-34	0.568436022851286	0.898	0.748	9.43365630126183e-30	Langerhans cells	PKM
SEPTIN72	5.50847934826036e-34	0.484805384799809	0.684	0.433	1.17303067721204e-29	Langerhans cells	SEPTIN7
PHPT11	5.54431671156682e-34	0.436379243977881	0.607	0.345	1.18066224372815e-29	Langerhans cells	PHPT1
TMEM14B1	5.63817824660571e-34	0.433189487348975	0.51	0.26	1.20065005761469e-29	Langerhans cells	TMEM14B
PRDX3	1.07745455093613e-33	0.31985239177803	0.398	0.171	2.29443946621849e-29	Langerhans cells	PRDX3
ELMO1	1.25890779776897e-33	0.297705689673478	0.316	0.117	2.68084415534901e-29	Langerhans cells	ELMO1
CREB5	1.56694362224462e-33	0.290823246563381	0.33	0.124	3.33680644356993e-29	Langerhans cells	CREB5
PGK11	2.22483666475499e-33	0.483998822021107	0.774	0.533	4.73778967759576e-29	Langerhans cells	PGK1
CD141	4.47714698538268e-33	0.837974222130378	0.408	0.188	9.53408450537242e-29	Langerhans cells	CD14
MYL61	4.6385302995533e-33	0.44497777961886	0.993	0.984	9.87775027289874e-29	Langerhans cells	MYL6
LSM31	5.27763123267865e-33	0.35805545269928	0.541	0.268	1.12387157099892e-28	Langerhans cells	LSM3
PSMC51	6.17395008863119e-33	0.342644860477957	0.529	0.262	1.31474267137401e-28	Langerhans cells	PSMC5
DOCK8	6.18631627502542e-33	0.265364392119417	0.337	0.13	1.31737605076666e-28	Langerhans cells	DOCK8
ARHGAP30	6.56425903046392e-33	0.278391442275412	0.33	0.126	1.39785896053729e-28	Langerhans cells	ARHGAP30
SP110	7.73640430251773e-33	0.281006122152155	0.277	0.097	1.64746729622115e-28	Langerhans cells	SP110
DBNDD2	1.42240664636619e-32	0.330323200425762	0.381	0.164	3.02901495343679e-28	Langerhans cells	DBNDD2
ILK	1.59098652153949e-32	0.290942926833146	0.403	0.172	3.38800579761835e-28	Langerhans cells	ILK
SNRPB2	1.76587391982629e-32	0.372696544812502	0.512	0.259	3.76042851227009e-28	Langerhans cells	SNRPB2
LCP21	2.07114610320557e-32	0.326488429994009	0.529	0.248	4.41050562677627e-28	Langerhans cells	LCP2
GTF2H51	2.45055114363292e-32	0.275907832305	0.337	0.133	5.2184486603663e-28	Langerhans cells	GTF2H5
SSB1	2.53388487197377e-32	0.406622824975012	0.512	0.263	5.39590783486814e-28	Langerhans cells	SSB
SEC11C	3.05668955633474e-32	0.393018163924603	0.381	0.167	6.50922041021483e-28	Langerhans cells	SEC11C
LSM71	3.08242232928396e-32	0.434976693348553	0.631	0.365	6.56401835021018e-28	Langerhans cells	LSM7
AC103591.3	3.08324425957336e-32	0.299648082296904	0.252	0.084	6.56576865076147e-28	Langerhans cells	AC103591.3
U2SURP1	3.42723124023711e-32	0.343747286395196	0.422	0.189	7.29828892608492e-28	Langerhans cells	U2SURP
NDUFB81	4.23216165242925e-32	0.414247177446759	0.658	0.394	9.01238823884808e-28	Langerhans cells	NDUFB8
NDUFA14	4.32031653606974e-32	0.462133480600818	0.738	0.496	9.20011406356051e-28	Langerhans cells	NDUFA1
RASSF41	6.10164859547046e-32	0.309854115056594	0.43	0.19	1.29934606840543e-27	Langerhans cells	RASSF4
CAPZA1	8.92096531170938e-32	0.428383607285299	0.663	0.41	1.89971956312851e-27	Langerhans cells	CAPZA1
SF3A3	1.01803649682062e-31	0.267794307327559	0.291	0.107	2.16790871997952e-27	Langerhans cells	SF3A3
NCKAP1L	1.1615392619546e-31	0.331182463124472	0.437	0.198	2.47349785833232e-27	Langerhans cells	NCKAP1L
GNB4	1.18449836833932e-31	0.341291662043674	0.359	0.151	2.52238927537858e-27	Langerhans cells	GNB4
SUB11	1.4077442527492e-31	0.482516216516901	0.917	0.826	2.99779138622942e-27	Langerhans cells	SUB1
FMNL11	1.87732665006316e-31	0.392407727876114	0.539	0.285	3.9977671013095e-27	Langerhans cells	FMNL1
MICOS101	1.95693791249637e-31	0.436962766299247	0.677	0.421	4.16729928466102e-27	Langerhans cells	MICOS10
EPSTI11	2.58507132007627e-31	0.298658047076967	0.325	0.127	5.50490937610242e-27	Langerhans cells	EPSTI1
UBE2G2	2.65377545403859e-31	0.292243267974901	0.325	0.129	5.65121482937517e-27	Langerhans cells	UBE2G2
RER11	2.72259660071015e-31	0.344147620931517	0.478	0.234	5.79776946121226e-27	Langerhans cells	RER1
DYNC1LI1	3.00342946549996e-31	0.37554024522229	0.468	0.233	6.39580304678216e-27	Langerhans cells	DYNC1LI1
DBI1	3.68284721541436e-31	0.546704622548706	0.905	0.758	7.84262314522487e-27	Langerhans cells	DBI
RHOG2	4.32425873364401e-31	0.409532130821043	0.755	0.48	9.20850897329493e-27	Langerhans cells	RHOG
FIBP	4.74215009209537e-31	0.311489060807446	0.376	0.164	1.00984086211171e-26	Langerhans cells	FIBP
B2M1	6.75116345125876e-31	0.326783648919999	1	1	1.43766025694555e-26	Langerhans cells	B2M
SNX8	6.78212723297279e-31	0.317563511275358	0.391	0.171	1.44425399426156e-26	Langerhans cells	SNX8
CD581	6.94183812176463e-31	0.396511926841904	0.551	0.29	1.47826442802978e-26	Langerhans cells	CD58
FRMD4B1	7.30825102966959e-31	0.304453161525061	0.33	0.13	1.55629205676814e-26	Langerhans cells	FRMD4B
EIF4E2	1.08090617552799e-30	0.310222458383796	0.417	0.191	2.30178970078685e-26	Langerhans cells	EIF4E2
CLEC7A1	1.10089202554546e-30	0.425548348576596	0.641	0.374	2.34434956839905e-26	Langerhans cells	CLEC7A
COX161	1.37591995153442e-30	0.309253666518018	0.442	0.207	2.93002153679254e-26	Langerhans cells	COX16
CIAO2B	1.39151269737672e-30	0.371895882943983	0.558	0.306	2.96322628906373e-26	Langerhans cells	CIAO2B
DNMT11	1.47594745149276e-30	0.350404170643401	0.417	0.19	3.14303009795382e-26	Langerhans cells	DNMT1
TM9SF2	1.86635832276926e-30	0.275043377881474	0.359	0.15	3.97441004833714e-26	Langerhans cells	TM9SF2
EIF4EBP11	2.19478216259009e-30	0.262265432720951	0.362	0.15	4.67378861523559e-26	Langerhans cells	EIF4EBP1
ENY2	3.57703493334511e-30	0.435266671847704	0.735	0.509	7.6172958905584e-26	Langerhans cells	ENY2
KRTCAP22	3.59925264994314e-30	0.41460284990501	0.646	0.4	7.66460851805391e-26	Langerhans cells	KRTCAP2
DAD12	4.50115672541438e-30	0.363358141436743	0.573	0.312	9.58521324676991e-26	Langerhans cells	DAD1
NDUFS21	5.87596689211074e-30	0.297298288731005	0.369	0.159	1.25128714967498e-25	Langerhans cells	NDUFS2
RXRA	6.98705225092528e-30	0.317956746302468	0.333	0.137	1.48789277683454e-25	Langerhans cells	RXRA
MS4A6A1	7.48893585240571e-30	0.597585928110427	0.692	0.447	1.5947688897698e-25	Langerhans cells	MS4A6A
IL7R2	9.01917123378901e-30	0.948507627473378	0.481	0.251	1.92063251423537e-25	Langerhans cells	IL7R
LGALS91	9.65166257717763e-30	0.322623213991647	0.473	0.231	2.05532154580998e-25	Langerhans cells	LGALS9
MYDGF	1.02133175547371e-29	0.419569450133728	0.498	0.271	2.17492597328128e-25	Langerhans cells	MYDGF
OSTC1	1.30803723641979e-29	0.420047885681161	0.59	0.35	2.78546529495593e-25	Langerhans cells	OSTC
ANXA21	1.52148804084973e-29	0.466598286061304	0.985	0.96	3.2400087829895e-25	Langerhans cells	ANXA2
LSM41	2.37419057545544e-29	0.331617938574716	0.447	0.213	5.05583883043236e-25	Langerhans cells	LSM4
TPI11	2.47941796485986e-29	0.476395650520782	0.862	0.709	5.27992055616906e-25	Langerhans cells	TPI1
CSF2RB1	2.50020792660173e-29	0.348865372578021	0.32	0.13	5.32419277969839e-25	Langerhans cells	CSF2RB
MPEG11	3.16757709356555e-29	0.35676166961199	0.325	0.131	6.74535542074784e-25	Langerhans cells	MPEG1
CALM3	3.63804855877959e-29	0.414440327582056	0.536	0.294	7.74722440592114e-25	Langerhans cells	CALM3
ARL6IP52	4.22932586357702e-29	0.412869339986929	0.908	0.709	9.00634942648727e-25	Langerhans cells	ARL6IP5
NAA101	4.34993919468951e-29	0.332430452325243	0.417	0.197	9.26319551509131e-25	Langerhans cells	NAA10
CAPNS1	4.55721892081449e-29	0.361201312881089	0.534	0.285	9.70459769187446e-25	Langerhans cells	CAPNS1
RNPEP	4.95408234984136e-29	0.251849826219752	0.303	0.119	1.05497183639872e-24	Langerhans cells	RNPEP
HMGN32	5.12588101379917e-29	0.328542308659003	0.495	0.255	1.09155636188853e-24	Langerhans cells	HMGN3
WDR1	5.16325713213847e-29	0.389212505690024	0.578	0.333	1.09951560628889e-24	Langerhans cells	WDR1
CST31	7.77940454848319e-29	0.448704704530886	0.998	0.947	1.65662419859949e-24	Langerhans cells	CST3
UBL51	1.01482395915865e-28	0.414051568191013	0.85	0.678	2.16106762102834e-24	Langerhans cells	UBL5
PDCD61	1.11625500297617e-28	0.311359807404662	0.432	0.206	2.37706502883776e-24	Langerhans cells	PDCD6
